Frame,Object Name,X,Y
55,eric_lp.005,480,306
55,eric_lp.005,252,156
55,eric_lp.003,901,156
55,eric_lp.003,734,2
55,eric_lp.003,697,16
55,eric_lp.003,713,6
55,eric_lp,323,443
55,eric_lp,766,149
55,eric_lp,344,250
55,arnaud_lp.011,647,178
55,arnaud_lp.011,253,62
55,arnaud_lp.011,250,42
55,arnaud_lp.009,134,36
55,arnaud_lp.007,68,198
55,arnaud_lp.007,850,131
55,arnaud_lp.007,262,218
55,arnaud_lp.005,815,94
55,arnaud_lp.005,178,66
55,arnaud_lp.005,756,11
55,arnaud_lp.003,557,387
55,arnaud_lp.003,767,465
55,arnaud_lp.003,484,37
55,arnaud_lp,81,281
55,arnaud_lp,599,308
55,arnaud_lp,84,182
55,arnaud_lp,124,144
55,arnaud_lp,83,95
55,arnaud_lp,308,143
55,arnaud_lp,919,234
55,arnaud_lp,737,8
56,olivier_lp.011,904,27
56,olivier_lp.011,444,32
56,olivier_lp.009,497,243
56,olivier_lp.009,731,17
56,olivier_lp.007,254,100
56,olivier_lp.007,181,77
56,olivier_lp.007,952,119
56,olivier_lp.007,153,233
56,olivier_lp.007,581,80
56,olivier_lp.007,91,16
56,olivier_lp.007,230,28
56,olivier_lp.005,226,393
56,olivier_lp.005,31,96
56,olivier_lp.005,528,241
56,olivier_lp.003,25,20
56,olivier_lp,122,366
56,olivier_lp,729,129
56,eric_lp.011,805,351
56,eric_lp.011,160,312
56,eric_lp.011,136,102
56,eric_lp.011,953,212
56,eric_lp.011,953,67
56,eric_lp.011,726,10
56,eric_lp.009,706,70
56,eric_lp.007,264,12
56,eric_lp.005,482,306
56,eric_lp.005,251,156
56,eric_lp.003,900,156
56,eric_lp.003,735,2
56,eric_lp.003,698,16
56,eric_lp.003,714,6
56,eric_lp,325,443
56,eric_lp,767,149
56,eric_lp,345,250
56,arnaud_lp.011,649,178
56,arnaud_lp.011,252,62
56,arnaud_lp.011,252,42
56,arnaud_lp.009,132,36
56,arnaud_lp.007,65,199
56,arnaud_lp.007,853,131
56,arnaud_lp.007,260,219
56,arnaud_lp.005,814,94
56,arnaud_lp.005,176,66
56,arnaud_lp.005,755,11
56,arnaud_lp.003,555,387
56,arnaud_lp.003,769,466
56,arnaud_lp.003,485,37
56,arnaud_lp,79,281
56,arnaud_lp,597,308
56,arnaud_lp,82,182
56,arnaud_lp,123,144
56,arnaud_lp,82,95
56,arnaud_lp,310,143
56,arnaud_lp,917,234
56,arnaud_lp,738,8
57,olivier_lp.011,906,27
57,olivier_lp.011,445,32
57,olivier_lp.009,494,243
57,olivier_lp.009,732,17
57,olivier_lp.007,255,100
57,olivier_lp.007,179,77
57,olivier_lp.007,950,119
57,olivier_lp.007,151,233
57,olivier_lp.007,583,80
57,olivier_lp.007,93,16
57,olivier_lp.007,231,28
57,olivier_lp.005,224,393
57,olivier_lp.005,32,97
57,olivier_lp.005,529,241
57,olivier_lp.003,26,20
57,olivier_lp,124,366
57,olivier_lp,728,129
57,eric_lp.011,808,351
57,eric_lp.011,163,312
57,eric_lp.011,138,102
57,eric_lp.011,951,212
57,eric_lp.011,951,68
57,eric_lp.011,724,10
57,eric_lp.009,704,70
57,eric_lp.007,959,186
57,eric_lp.007,266,12
57,eric_lp.005,484,307
57,eric_lp.005,250,156
57,eric_lp.003,898,156
57,eric_lp.003,736,2
57,eric_lp.003,699,16
57,eric_lp.003,715,6
57,eric_lp,327,443
57,eric_lp,769,149
57,eric_lp,347,250
57,arnaud_lp.011,652,179
57,arnaud_lp.011,250,62
57,arnaud_lp.011,254,42
57,arnaud_lp.009,130,36
57,arnaud_lp.007,63,199
57,arnaud_lp.007,855,131
57,arnaud_lp.007,257,219
57,arnaud_lp.005,813,94
57,arnaud_lp.005,175,66
57,arnaud_lp.005,754,11
57,arnaud_lp.003,553,386
57,arnaud_lp.003,770,466
57,arnaud_lp.003,486,37
57,arnaud_lp,78,281
57,arnaud_lp,596,308
57,arnaud_lp,81,182
57,arnaud_lp,122,144
57,arnaud_lp,81,95
57,arnaud_lp,311,143
57,arnaud_lp,916,234
57,arnaud_lp,739,8
58,olivier_lp.011,907,28
58,olivier_lp.011,447,32
58,olivier_lp.009,492,244
58,olivier_lp.009,734,18
58,olivier_lp.007,257,100
58,olivier_lp.007,177,77
58,olivier_lp.007,948,119
58,olivier_lp.007,148,233
58,olivier_lp.007,585,79
58,olivier_lp.007,95,16
58,olivier_lp.007,233,28
58,olivier_lp.005,223,392
58,olivier_lp.005,33,97
58,olivier_lp.005,531,241
58,olivier_lp.003,27,20
58,olivier_lp,125,366
58,olivier_lp,727,129
58,eric_lp.011,811,352
58,eric_lp.011,165,312
58,eric_lp.011,140,102
58,eric_lp.011,948,213
58,eric_lp.011,949,68
58,eric_lp.011,723,10
58,eric_lp.009,702,70
58,eric_lp.007,956,186
58,eric_lp.007,268,12
58,eric_lp.005,485,307
58,eric_lp.005,248,156
58,eric_lp.003,897,156
58,eric_lp.003,737,3
58,eric_lp.003,700,16
58,eric_lp.003,716,6
58,eric_lp,329,443
58,eric_lp,770,149
58,eric_lp,348,250
58,arnaud_lp.011,654,179
58,arnaud_lp.011,248,62
58,arnaud_lp.011,255,42
58,arnaud_lp.009,128,36
58,arnaud_lp.007,60,199
58,arnaud_lp.007,856,131
58,arnaud_lp.007,255,219
58,arnaud_lp.005,811,94
58,arnaud_lp.005,174,66
58,arnaud_lp.005,753,11
58,arnaud_lp.003,552,386
58,arnaud_lp.003,772,466
58,arnaud_lp.003,487,37
58,arnaud_lp,76,281
58,arnaud_lp,594,308
58,arnaud_lp,80,182
58,arnaud_lp,121,144
58,arnaud_lp,80,95
58,arnaud_lp,312,143
58,arnaud_lp,914,234
58,arnaud_lp,740,8
59,olivier_lp.011,909,28
59,olivier_lp.011,448,32
59,olivier_lp.009,489,244
59,olivier_lp.009,736,18
59,olivier_lp.007,259,99
59,olivier_lp.007,176,77
59,olivier_lp.007,947,119
59,olivier_lp.007,146,233
59,olivier_lp.007,586,79
59,olivier_lp.007,96,15
59,olivier_lp.007,235,28
59,olivier_lp.005,221,392
59,olivier_lp.005,34,97
59,olivier_lp.005,532,241
59,olivier_lp.003,28,20
59,olivier_lp,127,365
59,olivier_lp,726,129
59,eric_lp.011,813,352
59,eric_lp.011,168,313
59,eric_lp.011,142,102
59,eric_lp.011,946,213
59,eric_lp.011,947,68
59,eric_lp.011,721,10
59,eric_lp.009,700,70
59,eric_lp.007,954,187
59,eric_lp.007,269,12
59,eric_lp.005,487,307
59,eric_lp.005,247,156
59,eric_lp.003,895,157
59,eric_lp.003,738,3
59,eric_lp.003,701,16
59,eric_lp.003,717,6
59,eric_lp,331,443
59,eric_lp,771,149
59,eric_lp,350,250
59,arnaud_lp.011,657,180
59,arnaud_lp.011,246,62
59,arnaud_lp.011,257,42
59,arnaud_lp.009,126,36
59,arnaud_lp.007,58,199
59,arnaud_lp.007,858,131
59,arnaud_lp.007,253,219
59,arnaud_lp.005,810,94
59,arnaud_lp.005,173,66
59,arnaud_lp.005,752,11
59,arnaud_lp.003,550,386
59,arnaud_lp.003,774,466
59,arnaud_lp.003,488,37
59,arnaud_lp,75,280
59,arnaud_lp,592,307
59,arnaud_lp,79,182
59,arnaud_lp,120,144
59,arnaud_lp,79,95
59,arnaud_lp,313,143
59,arnaud_lp,913,233
59,arnaud_lp,741,8
60,olivier_lp.011,910,28
60,olivier_lp.011,450,33
60,olivier_lp.009,486,244
60,olivier_lp.009,738,18
60,olivier_lp.007,261,99
60,olivier_lp.007,174,77
60,olivier_lp.007,945,119
60,olivier_lp.007,143,232
60,olivier_lp.007,588,79
60,olivier_lp.007,98,15
60,olivier_lp.007,236,27
60,olivier_lp.005,220,392
60,olivier_lp.005,34,96
60,olivier_lp.005,533,241
60,olivier_lp.003,29,20
60,olivier_lp,128,365
60,olivier_lp,725,129
60,eric_lp.011,816,352
60,eric_lp.011,171,313
60,eric_lp.011,144,102
60,eric_lp.011,943,213
60,eric_lp.011,946,68
60,eric_lp.011,720,11
60,eric_lp.009,698,70
60,eric_lp.007,951,187
60,eric_lp.007,271,12
60,eric_lp.005,489,307
60,eric_lp.005,246,156
60,eric_lp.003,894,157
60,eric_lp.003,739,3
60,eric_lp.003,702,16
60,eric_lp.003,718,6
60,eric_lp,333,443
60,eric_lp,772,149
60,eric_lp,351,250
60,arnaud_lp.011,659,180
60,arnaud_lp.011,244,62
60,arnaud_lp.011,259,42
60,arnaud_lp.009,124,36
60,arnaud_lp.007,56,198
60,arnaud_lp.007,860,130
60,arnaud_lp.007,251,219
60,arnaud_lp.005,809,94
60,arnaud_lp.005,172,66
60,arnaud_lp.005,751,11
60,arnaud_lp.003,549,385
60,arnaud_lp.003,776,466
60,arnaud_lp.003,488,37
60,arnaud_lp,73,280
60,arnaud_lp,591,307
60,arnaud_lp,78,182
60,arnaud_lp,119,144
60,arnaud_lp,78,95
60,arnaud_lp,314,143
60,arnaud_lp,911,233
60,arnaud_lp,742,9
61,olivier_lp.011,912,28
61,olivier_lp.011,452,33
61,olivier_lp.009,484,244
61,olivier_lp.009,739,18
61,olivier_lp.007,263,99
61,olivier_lp.007,172,77
61,olivier_lp.007,943,119
61,olivier_lp.007,141,232
61,olivier_lp.007,590,79
61,olivier_lp.007,99,15
61,olivier_lp.007,238,27
61,olivier_lp.005,218,391
61,olivier_lp.005,35,96
61,olivier_lp.005,534,241
61,olivier_lp.003,30,20
61,olivier_lp,130,365
61,olivier_lp,724,129
61,eric_lp.011,819,353
61,eric_lp.011,174,313
61,eric_lp.011,146,103
61,eric_lp.011,941,214
61,eric_lp.011,944,69
61,eric_lp.011,718,11
61,eric_lp.009,696,70
61,eric_lp.007,949,187
61,eric_lp.007,272,12
61,eric_lp.005,490,308
61,eric_lp.005,245,156
61,eric_lp.003,893,157
61,eric_lp.003,739,3
61,eric_lp.003,703,16
61,eric_lp.003,718,6
61,eric_lp,335,443
61,eric_lp,773,149
61,eric_lp,353,250
61,arnaud_lp.011,662,180
61,arnaud_lp.011,242,62
61,arnaud_lp.011,261,42
61,arnaud_lp.009,123,37
61,arnaud_lp.007,54,198
61,arnaud_lp.007,862,130
61,arnaud_lp.007,249,218
61,arnaud_lp.005,807,94
61,arnaud_lp.005,171,66
61,arnaud_lp.005,750,11
61,arnaud_lp.003,547,385
61,arnaud_lp.003,778,466
61,arnaud_lp.003,489,37
61,arnaud_lp,72,280
61,arnaud_lp,589,307
61,arnaud_lp,77,182
61,arnaud_lp,118,144
61,arnaud_lp,77,94
61,arnaud_lp,316,143
61,arnaud_lp,910,233
61,arnaud_lp,743,9
62,olivier_lp.011,914,29
62,olivier_lp.011,454,33
62,olivier_lp.009,481,245
62,olivier_lp.009,741,19
62,olivier_lp.007,265,99
62,olivier_lp.007,170,77
62,olivier_lp.007,941,118
62,olivier_lp.007,138,232
62,olivier_lp.007,592,79
62,olivier_lp.007,101,15
62,olivier_lp.007,240,27
62,olivier_lp.005,217,391
62,olivier_lp.005,36,96
62,olivier_lp.005,536,241
62,olivier_lp.003,31,20
62,olivier_lp,132,365
62,olivier_lp,723,129
62,eric_lp.011,822,353
62,eric_lp.011,177,313
62,eric_lp.011,148,103
62,eric_lp.011,939,214
62,eric_lp.011,942,69
62,eric_lp.011,716,11
62,eric_lp.009,694,70
62,eric_lp.007,947,187
62,eric_lp.007,274,12
62,eric_lp.005,492,308
62,eric_lp.005,243,155
62,eric_lp.003,892,157
62,eric_lp.003,740,2
62,eric_lp.003,703,16
62,eric_lp.003,719,6
62,eric_lp,336,442
62,eric_lp,774,148
62,eric_lp,354,249
62,arnaud_lp.011,664,180
62,arnaud_lp.011,240,61
62,arnaud_lp.011,262,42
62,arnaud_lp.009,121,37
62,arnaud_lp.007,52,198
62,arnaud_lp.007,864,130
62,arnaud_lp.007,247,218
62,arnaud_lp.005,806,94
62,arnaud_lp.005,170,66
62,arnaud_lp.005,749,11
62,arnaud_lp.003,546,385
62,arnaud_lp.003,779,467
62,arnaud_lp.003,490,36
62,arnaud_lp,71,280
62,arnaud_lp,588,306
62,arnaud_lp,76,182
62,arnaud_lp,117,144
62,arnaud_lp,76,94
62,arnaud_lp,317,143
62,arnaud_lp,909,232
62,arnaud_lp,744,9
63,olivier_lp.011,915,29
63,olivier_lp.011,455,33
63,olivier_lp.009,479,245
63,olivier_lp.009,742,19
63,olivier_lp.007,267,99
63,olivier_lp.007,168,77
63,olivier_lp.007,938,118
63,olivier_lp.007,136,232
63,olivier_lp.007,594,79
63,olivier_lp.007,102,15
63,olivier_lp.007,241,27
63,olivier_lp.005,215,391
63,olivier_lp.005,37,96
63,olivier_lp.005,537,240
63,olivier_lp.003,32,20
63,olivier_lp,134,365
63,olivier_lp,721,129
63,eric_lp.011,825,353
63,eric_lp.011,959,333
63,eric_lp.011,179,313
63,eric_lp.011,150,103
63,eric_lp.011,936,214
63,eric_lp.011,940,69
63,eric_lp.011,715,11
63,eric_lp.009,693,70
63,eric_lp.007,945,186
63,eric_lp.007,275,11
63,eric_lp.005,494,308
63,eric_lp.005,242,155
63,eric_lp.003,891,157
63,eric_lp.003,741,2
63,eric_lp.003,704,16
63,eric_lp.003,720,6
63,eric_lp,338,442
63,eric_lp,776,148
63,eric_lp,355,249
63,arnaud_lp.011,666,179
63,arnaud_lp.011,238,61
63,arnaud_lp.011,264,42
63,arnaud_lp.009,119,37
63,arnaud_lp.007,50,197
63,arnaud_lp.007,866,130
63,arnaud_lp.007,245,218
63,arnaud_lp.005,805,94
63,arnaud_lp.005,169,66
63,arnaud_lp.005,748,11
63,arnaud_lp.003,544,385
63,arnaud_lp.003,781,467
63,arnaud_lp.003,491,36
63,arnaud_lp,70,279
63,arnaud_lp,587,306
63,arnaud_lp,75,181
63,arnaud_lp,116,143
63,arnaud_lp,75,94
63,arnaud_lp,318,143
63,arnaud_lp,908,232
63,arnaud_lp,744,9
64,olivier_lp.011,917,29
64,olivier_lp.011,457,33
64,olivier_lp.009,477,245
64,olivier_lp.009,744,18
64,olivier_lp.007,269,99
64,olivier_lp.007,167,77
64,olivier_lp.007,936,118
64,olivier_lp.007,133,232
64,olivier_lp.007,596,79
64,olivier_lp.007,104,15
64,olivier_lp.007,243,27
64,olivier_lp.005,213,391
64,olivier_lp.005,38,96
64,olivier_lp.005,538,240
64,olivier_lp.003,33,20
64,olivier_lp,136,365
64,olivier_lp,720,129
64,eric_lp.011,827,353
64,eric_lp.011,957,333
64,eric_lp.011,182,312
64,eric_lp.011,151,103
64,eric_lp.011,934,214
64,eric_lp.011,939,69
64,eric_lp.011,714,11
64,eric_lp.009,691,70
64,eric_lp.007,943,186
64,eric_lp.007,277,11
64,eric_lp.005,495,308
64,eric_lp.005,241,155
64,eric_lp.003,890,156
64,eric_lp.003,742,2
64,eric_lp.003,705,16
64,eric_lp.003,721,6
64,eric_lp,340,441
64,eric_lp,777,148
64,eric_lp,357,249
64,arnaud_lp.011,669,179
64,arnaud_lp.011,236,61
64,arnaud_lp.011,266,42
64,arnaud_lp.009,117,37
64,arnaud_lp.007,47,197
64,arnaud_lp.007,868,130
64,arnaud_lp.007,243,218
64,arnaud_lp.005,804,94
64,arnaud_lp.005,168,66
64,arnaud_lp.005,747,11
64,arnaud_lp.003,543,385
64,arnaud_lp.003,783,467
64,arnaud_lp.003,492,36
64,arnaud_lp,68,279
64,arnaud_lp,585,306
64,arnaud_lp,73,181
64,arnaud_lp,115,143
64,arnaud_lp,74,94
64,arnaud_lp,319,143
64,arnaud_lp,906,232
64,arnaud_lp,745,8
65,olivier_lp.011,918,28
65,olivier_lp.011,458,32
65,olivier_lp.009,474,244
65,olivier_lp.009,745,18
65,olivier_lp.007,271,99
65,olivier_lp.007,165,77
65,olivier_lp.007,934,118
65,olivier_lp.007,131,232
65,olivier_lp.007,598,79
65,olivier_lp.007,105,15
65,olivier_lp.007,245,27
65,olivier_lp.005,212,391
65,olivier_lp.005,39,96
65,olivier_lp.005,539,240
65,olivier_lp.003,33,20
65,olivier_lp,137,365
65,olivier_lp,719,129
65,eric_lp.011,830,352
65,eric_lp.011,954,332
65,eric_lp.011,184,312
65,eric_lp.011,153,102
65,eric_lp.011,933,213
65,eric_lp.011,938,69
65,eric_lp.011,712,11
65,eric_lp.009,689,69
65,eric_lp.007,941,186
65,eric_lp.007,278,11
65,eric_lp.005,496,308
65,eric_lp.005,240,154
65,eric_lp.003,889,156
65,eric_lp.003,743,2
65,eric_lp.003,706,15
65,eric_lp.003,722,6
65,eric_lp,342,441
65,eric_lp,778,148
65,eric_lp,358,248
65,arnaud_lp.011,671,179
65,arnaud_lp.011,235,61
65,arnaud_lp.011,268,42
65,arnaud_lp.009,116,36
65,arnaud_lp.007,45,197
65,arnaud_lp.007,870,130
65,arnaud_lp.007,240,218
65,arnaud_lp.005,803,94
65,arnaud_lp.005,167,66
65,arnaud_lp.005,746,11
65,arnaud_lp.003,541,385
65,arnaud_lp.003,784,467
65,arnaud_lp.003,492,36
65,arnaud_lp,67,279
65,arnaud_lp,584,306
65,arnaud_lp,72,181
65,arnaud_lp,114,143
65,arnaud_lp,73,94
65,arnaud_lp,320,143
65,arnaud_lp,905,232
65,arnaud_lp,746,8
66,olivier_lp.011,920,28
66,olivier_lp.011,459,32
66,olivier_lp.009,472,244
66,olivier_lp.009,747,18
66,olivier_lp.007,273,99
66,olivier_lp.007,163,77
66,olivier_lp.007,932,118
66,olivier_lp.007,128,232
66,olivier_lp.007,600,79
66,olivier_lp.007,107,16
66,olivier_lp.007,247,27
66,olivier_lp.005,210,391
66,olivier_lp.005,40,96
66,olivier_lp.005,541,240
66,olivier_lp.003,34,20
66,olivier_lp,139,365
66,olivier_lp,717,129
66,eric_lp.011,832,352
66,eric_lp.011,952,332
66,eric_lp.011,186,312
66,eric_lp.011,155,102
66,eric_lp.011,930,213
66,eric_lp.011,936,68
66,eric_lp.011,711,10
66,eric_lp.009,687,69
66,eric_lp.007,939,185
66,eric_lp.007,280,11
66,eric_lp.005,498,308
66,eric_lp.005,239,154
66,eric_lp.003,887,156
66,eric_lp.003,744,2
66,eric_lp.003,707,15
66,eric_lp.003,723,6
66,eric_lp,343,441
66,eric_lp,779,148
66,eric_lp,359,248
66,arnaud_lp.011,674,179
66,arnaud_lp.011,233,61
66,arnaud_lp.011,270,42
66,arnaud_lp.009,114,36
66,arnaud_lp.007,43,197
66,arnaud_lp.007,873,131
66,arnaud_lp.007,238,218
66,arnaud_lp.005,802,94
66,arnaud_lp.005,166,66
66,arnaud_lp.005,745,10
66,arnaud_lp.003,540,385
66,arnaud_lp.003,786,467
66,arnaud_lp.003,493,36
66,arnaud_lp,66,279
66,arnaud_lp,583,305
66,arnaud_lp,71,181
66,arnaud_lp,113,143
66,arnaud_lp,72,94
66,arnaud_lp,320,143
66,arnaud_lp,904,231
66,arnaud_lp,747,8
67,olivier_lp.011,921,28
67,olivier_lp.011,461,32
67,olivier_lp.009,470,244
67,olivier_lp.009,749,18
67,olivier_lp.007,959,157
67,olivier_lp.007,275,99
67,olivier_lp.007,161,77
67,olivier_lp.007,929,118
67,olivier_lp.007,125,232
67,olivier_lp.007,602,79
67,olivier_lp.007,109,16
67,olivier_lp.007,249,27
67,olivier_lp.005,209,391
67,olivier_lp.005,41,96
67,olivier_lp.005,542,241
67,olivier_lp.003,35,20
67,olivier_lp,141,365
67,olivier_lp,716,129
67,eric_lp.011,835,352
67,eric_lp.011,950,331
67,eric_lp.011,189,311
67,eric_lp.011,156,102
67,eric_lp.011,928,213
67,eric_lp.011,935,68
67,eric_lp.011,710,10
67,eric_lp.009,686,69
67,eric_lp.007,937,185
67,eric_lp.007,281,10
67,eric_lp.005,499,308
67,eric_lp.005,238,154
67,eric_lp.003,886,156
67,eric_lp.003,745,2
67,eric_lp.003,708,15
67,eric_lp.003,724,6
67,eric_lp,345,441
67,eric_lp,780,148
67,eric_lp,361,248
67,arnaud_lp.011,676,180
67,arnaud_lp.011,231,61
67,arnaud_lp.011,272,42
67,arnaud_lp.009,112,36
67,arnaud_lp.007,40,197
67,arnaud_lp.007,875,131
67,arnaud_lp.007,236,218
67,arnaud_lp.005,801,94
67,arnaud_lp.005,165,65
67,arnaud_lp.005,745,10
67,arnaud_lp.003,538,385
67,arnaud_lp.003,788,467
67,arnaud_lp.003,494,36
67,arnaud_lp,64,279
67,arnaud_lp,581,305
67,arnaud_lp,70,181
67,arnaud_lp,112,143
67,arnaud_lp,72,93
67,arnaud_lp,321,143
67,arnaud_lp,903,231
67,arnaud_lp,747,8
68,olivier_lp.011,923,28
68,olivier_lp.011,462,32
68,olivier_lp.009,467,244
68,olivier_lp.009,750,18
68,olivier_lp.007,956,157
68,olivier_lp.007,277,100
68,olivier_lp.007,159,77
68,olivier_lp.007,927,119
68,olivier_lp.007,123,233
68,olivier_lp.007,604,80
68,olivier_lp.007,110,16
68,olivier_lp.007,250,28
68,olivier_lp.005,207,391
68,olivier_lp.005,42,96
68,olivier_lp.005,543,241
68,olivier_lp.003,36,20
68,olivier_lp,143,366
68,olivier_lp,715,129
68,eric_lp.011,837,352
68,eric_lp.011,947,331
68,eric_lp.011,191,311
68,eric_lp.011,158,102
68,eric_lp.011,926,212
68,eric_lp.011,933,68
68,eric_lp.011,708,10
68,eric_lp.009,684,69
68,eric_lp.007,935,185
68,eric_lp.007,283,10
68,eric_lp.005,500,308
68,eric_lp.005,237,154
68,eric_lp.003,885,156
68,eric_lp.003,746,2
68,eric_lp.003,709,15
68,eric_lp.003,725,6
68,eric_lp,347,441
68,eric_lp,782,148
68,eric_lp,362,248
68,arnaud_lp.011,679,180
68,arnaud_lp.011,229,61
68,arnaud_lp.011,274,42
68,arnaud_lp.009,111,36
68,arnaud_lp.007,38,197
68,arnaud_lp.007,877,131
68,arnaud_lp.007,233,218
68,arnaud_lp.005,800,93
68,arnaud_lp.005,164,65
68,arnaud_lp.005,744,10
68,arnaud_lp.003,536,385
68,arnaud_lp.003,790,467
68,arnaud_lp.003,495,36
68,arnaud_lp,63,279
68,arnaud_lp,580,305
68,arnaud_lp,69,181
68,arnaud_lp,111,143
68,arnaud_lp,71,93
68,arnaud_lp,322,143
68,arnaud_lp,902,231
68,arnaud_lp,748,8
69,olivier_lp.011,924,28
69,olivier_lp.011,464,32
69,olivier_lp.009,465,243
69,olivier_lp.009,752,18
69,olivier_lp.007,954,157
69,olivier_lp.007,280,100
69,olivier_lp.007,157,77
69,olivier_lp.007,924,119
69,olivier_lp.007,120,233
69,olivier_lp.007,606,80
69,olivier_lp.007,112,17
69,olivier_lp.007,252,28
69,olivier_lp.005,205,392
69,olivier_lp.005,43,97
69,olivier_lp.005,545,241
69,olivier_lp.003,37,20
69,olivier_lp,145,366
69,olivier_lp,713,129
69,eric_lp.011,840,352
69,eric_lp.011,945,330
69,eric_lp.011,193,311
69,eric_lp.011,159,102
69,eric_lp.011,924,212
69,eric_lp.011,931,67
69,eric_lp.011,707,10
69,eric_lp.009,682,69
69,eric_lp.007,932,185
69,eric_lp.007,285,11
69,eric_lp.005,502,308
69,eric_lp.005,236,154
69,eric_lp.003,883,156
69,eric_lp.003,747,2
69,eric_lp.003,710,15
69,eric_lp.003,726,6
69,eric_lp,349,441
69,eric_lp,783,148
69,eric_lp,364,248
69,arnaud_lp.011,682,180
69,arnaud_lp.011,227,61
69,arnaud_lp.011,276,42
69,arnaud_lp.009,109,36
69,arnaud_lp.007,36,197
69,arnaud_lp.007,879,132
69,arnaud_lp.007,231,218
69,arnaud_lp.005,799,93
69,arnaud_lp.005,164,65
69,arnaud_lp.005,743,10
69,arnaud_lp.003,534,385
69,arnaud_lp.003,792,467
69,arnaud_lp.003,496,37
69,arnaud_lp,62,279
69,arnaud_lp,579,305
69,arnaud_lp,68,181
69,arnaud_lp,110,143
69,arnaud_lp,70,93
69,arnaud_lp,323,143
69,arnaud_lp,900,231
69,arnaud_lp,749,8
70,olivier_lp.011,926,28
70,olivier_lp.011,465,32
70,olivier_lp.009,463,243
70,olivier_lp.009,753,18
70,olivier_lp.007,951,157
70,olivier_lp.007,282,100
70,olivier_lp.007,155,77
70,olivier_lp.007,922,118
70,olivier_lp.007,117,233
70,olivier_lp.007,608,80
70,olivier_lp.007,114,17
70,olivier_lp.007,254,28
70,olivier_lp.005,203,392
70,olivier_lp.005,45,97
70,olivier_lp.005,546,241
70,olivier_lp.003,38,20
70,olivier_lp,146,366
70,olivier_lp,712,129
70,eric_lp.011,843,352
70,eric_lp.011,942,330
70,eric_lp.011,196,311
70,eric_lp.011,161,102
70,eric_lp.011,922,211
70,eric_lp.011,930,67
70,eric_lp.011,705,9
70,eric_lp.009,680,69
70,eric_lp.007,930,185
70,eric_lp.007,286,11
70,eric_lp.005,503,308
70,eric_lp.005,235,154
70,eric_lp.003,882,156
70,eric_lp.003,748,2
70,eric_lp.003,711,16
70,eric_lp.003,727,6
70,eric_lp,351,441
70,eric_lp,784,148
70,eric_lp,366,248
70,arnaud_lp.011,684,181
70,arnaud_lp.011,225,62
70,arnaud_lp.011,278,42
70,arnaud_lp.009,107,36
70,arnaud_lp.007,34,197
70,arnaud_lp.007,882,132
70,arnaud_lp.007,228,218
70,arnaud_lp.005,798,93
70,arnaud_lp.005,163,65
70,arnaud_lp.005,742,10
70,arnaud_lp.003,533,385
70,arnaud_lp.003,794,467
70,arnaud_lp.003,497,37
70,arnaud_lp,61,279
70,arnaud_lp,578,305
70,arnaud_lp,67,181
70,arnaud_lp,109,143
70,arnaud_lp,69,93
70,arnaud_lp,324,143
70,arnaud_lp,899,231
70,arnaud_lp,750,8
71,olivier_lp.011,927,28
71,olivier_lp.011,467,32
71,olivier_lp.009,460,244
71,olivier_lp.009,755,18
71,olivier_lp.007,948,156
71,olivier_lp.007,284,100
71,olivier_lp.007,153,77
71,olivier_lp.007,919,118
71,olivier_lp.007,115,232
71,olivier_lp.007,610,80
71,olivier_lp.007,115,17
71,olivier_lp.007,256,28
71,olivier_lp.005,201,392
71,olivier_lp.005,46,97
71,olivier_lp.005,548,241
71,olivier_lp.003,39,20
71,olivier_lp,148,366
71,olivier_lp,711,128
71,eric_lp.011,846,353
71,eric_lp.011,939,329
71,eric_lp.011,199,311
71,eric_lp.011,163,102
71,eric_lp.011,919,211
71,eric_lp.011,928,67
71,eric_lp.011,704,9
71,eric_lp.009,679,69
71,eric_lp.007,927,185
71,eric_lp.007,288,11
71,eric_lp.005,505,308
71,eric_lp.005,234,154
71,eric_lp.003,880,156
71,eric_lp.003,749,3
71,eric_lp.003,712,16
71,eric_lp.003,728,6
71,eric_lp,353,441
71,eric_lp,786,148
71,eric_lp,368,248
71,arnaud_lp.011,687,181
71,arnaud_lp.011,223,62
71,arnaud_lp.011,279,42
71,arnaud_lp.009,106,36
71,arnaud_lp.007,32,197
71,arnaud_lp.007,884,133
71,arnaud_lp.007,226,218
71,arnaud_lp.005,797,93
71,arnaud_lp.005,162,65
71,arnaud_lp.005,741,10
71,arnaud_lp.003,531,385
71,arnaud_lp.003,797,468
71,arnaud_lp.003,499,37
71,arnaud_lp,59,279
71,arnaud_lp,576,305
71,arnaud_lp,66,181
71,arnaud_lp,107,143
71,arnaud_lp,68,93
71,arnaud_lp,325,143
71,arnaud_lp,898,231
71,arnaud_lp,751,9
72,olivier_lp.011,929,28
72,olivier_lp.011,468,32
72,olivier_lp.009,458,244
72,olivier_lp.009,757,19
72,olivier_lp.007,946,156
72,olivier_lp.007,286,100
72,olivier_lp.007,151,76
72,olivier_lp.007,917,118
72,olivier_lp.007,112,232
72,olivier_lp.007,612,80
72,olivier_lp.007,117,17
72,olivier_lp.007,258,28
72,olivier_lp.005,199,393
72,olivier_lp.005,47,97
72,olivier_lp.005,549,241
72,olivier_lp.003,40,20
72,olivier_lp,149,366
72,olivier_lp,710,128
72,eric_lp.011,849,353
